../data/train_data_mmini/1/Train_0000.jpg	1	-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0	-0.2433499,0.09306389,0.03790786,0.045494825,0.1354759,-0.07052848,-0.034810733,-0.21570538,0.12494349,-0.031940937,-0.14911754,-0.36407912,0.07733892,-0.30873182,0.11437236,-0.059854727,0.11319542,-0.05358772,0.09167528,-0.3625117,0.2856806,-0.1571492,-0.147305,0.006490271
../data/train_data_mmini/1/Train_0001.jpg	1	-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0	-0.13602442,0.09429041,-0.2430269,0.041027784,0.09786201,-0.22131553,0.065979354,-0.092360884,-0.0497792,-0.035698716,-0.20738015,-0.4492174,0.046883136,-0.07876767,0.0791546,-0.053335097,0.22842242,0.0027890867,0.040643256,-0.013656399,0.06507858,0.021914579,-0.20853212,0.061312076
../data/train_data_mmini/1/Train_0002.jpg	1	1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0	0.29905805,0.24883948,0.108762294,0.10390483,0.24799848,-0.34573096,0.13332616,-0.24503385,0.14583595,0.056208085,-0.0958571,-0.5059401,0.20672724,0.15738122,0.34140193,0.36942488,0.21277525,-0.21069129,-0.14112,-0.21994957,-0.055219144,0.14207342,-0.15558669,-0.017518047
../data/train_data_mmini/1/Train_0003.jpg	1	-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0	-0.31032276,0.14362669,0.009014019,-0.12320565,0.016117008,0.18016487,-0.053956103,-0.20894714,0.1356819,-0.08384656,-0.124331705,-0.22018526,0.2780808,-0.36541873,-0.022955384,-0.025738912,0.16001849,0.04739319,0.18632597,-0.2511064,0.33801606,-0.25001642,-0.040452536,-0.18030566
../data/train_data_mmini/1/Train_0004.jpg	1	-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0	-0.0076268367,0.004484075,-0.075487375,-0.096296385,0.01563801,0.11484791,-0.15080725,-0.24010034,0.00781212,0.02717796,-0.10766415,0.052353907,0.20687065,-0.23015273,-0.11723583,-0.15906292,0.020076372,0.11273081,0.15396003,-0.47054514,0.19444436,-0.15184268,0.11231662,-0.11245734
../data/train_data_mmini/2/Train_0005.jpg	2	1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0	0.029447095,-0.047289312,0.107054986,0.1164802,-0.077242196,0.20785627,0.04742961,-0.20620622,0.091058604,-0.11972677,-0.14497682,-0.11273774,0.09003931,-0.0732781,-0.025926817,-0.025357777,-0.0151583925,0.1292477,-0.015992334,-0.01826913,0.048409082,0.0056290934,-0.09792156,-0.10991184
../data/train_data_mmini/2/Train_0006.jpg	2	-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	-0.15845303,0.25139222,-0.05419865,0.45860952,0.09265099,-0.28652275,0.36620995,-0.075162865,0.3038592,-0.116535336,-0.0016848978,-0.41439104,-0.24525382,0.019178059,0.43917543,0.025222486,-0.09395434,-0.16757442,0.024849886,0.3079948,0.19282945,-0.053189263,-0.1826676,0.17169613
../data/train_data_mmini/2/Train_0007.jpg	2	-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0	-0.27700278,0.19496416,0.0061322274,-0.30029118,-0.057091992,0.46909365,-0.022915045,-0.11434288,0.12130863,-0.14050548,-0.08093702,0.15354593,0.18557385,-0.39035243,-0.2812701,-0.025276626,0.10187389,0.17734472,0.49413612,-0.41457775,0.28665063,-0.35110554,0.19945186,-0.19233541
../data/train_data_mmini/2/Train_0008.jpg	2	-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0	-0.09534725,0.0041537033,-0.13543321,-0.08721004,0.34224752,-0.23434685,0.13692448,-0.13757963,0.10548973,-0.05760852,0.09579121,-0.58146495,-0.08072734,-0.06656414,-0.04761041,0.18200463,-0.18188322,-0.05545764,0.043687146,-0.06131269,-0.13428986,0.07521317,-0.046492036,0.23796338
../data/train_data_mmini/2/Train_0009.jpg	2	-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0	-0.15369949,0.31356883,0.14709486,0.122357115,-0.11424036,0.3316182,0.12744246,-0.13850722,0.28127965,0.005221217,-0.15858029,-0.23168363,-0.25444496,-0.49628168,0.08285353,-0.042855825,0.13294713,-0.17044516,0.020074898,-0.41388327,0.55429757,-0.35294643,-0.010366994,-0.019216422
