../data/train_data_mmini/1/Train_0000.jpg	1	1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0	0.0111625325,0.39420593,0.8293609,0.1231111,-0.7642202,0.71178406,0.19259912,-0.16542372,-0.36173946,0.36343932,0.23197766,-0.3654949,0.025581509,-0.3637083,0.88903326,0.8127141,0.5803467,-0.24376373,-0.7257174,0.07208783,-0.2154424,-0.5537539,-0.3234337,-0.9088411
../data/train_data_mmini/1/Train_0001.jpg	1	1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0	0.2096527,-0.029641554,0.24624486,0.0192938,0.12473056,0.764431,0.15809116,0.18330099,0.37038645,-0.5228554,-0.1982048,0.65635115,-0.38134053,0.18467823,0.3641394,0.68731344,0.79570365,-0.16457547,0.16264829,0.17330648,-0.26706302,-0.43715274,0.28756377,0.07965179
../data/train_data_mmini/1/Train_0002.jpg	1	1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0	1.2388679,-0.55920345,0.06424825,-0.054347023,0.23495126,1.0775049,-0.61912686,-0.4259349,0.8479391,-2.3181744,0.00957968,0.70742464,0.29589963,0.32767525,0.46317694,-0.20582491,0.36306077,0.5989862,1.4396535,0.26981145,0.7795685,-1.3855217,0.877216,1.3468032
../data/train_data_mmini/1/Train_0003.jpg	1	-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0	-0.5332927,0.54423267,1.0768571,0.12798718,-0.67754954,0.48378348,0.3751036,-0.1739878,-0.4783431,1.0595585,0.46871313,-0.52894175,-0.06458345,-0.43393573,0.7912725,1.011168,0.58858716,-0.40285593,-0.86848253,-0.15692922,-0.5509454,-0.428061,-0.6637033,-1.295576
../data/train_data_mmini/1/Train_0004.jpg	1	-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0	-0.30591446,0.6065917,0.6647562,-0.13548739,-0.6866026,0.52170765,0.13320339,-0.32909828,-0.44228515,0.5088295,0.039719425,-0.72413874,0.11837849,-0.28417078,0.91372925,0.79348314,0.5279824,0.18346946,-0.8326943,0.06697095,-0.29867598,-0.65645164,-0.59781843,-0.7885389
../data/train_data_mmini/2/Train_0005.jpg	2	-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.2156322,0.39406276,0.18375148,0.5980619,0.9166421,0.53865427,0.09693298,0.03697809,0.6220686,-1.0170999,-0.28642353,0.4000351,-0.54522216,0.41925573,-0.8367198,0.16978693,0.5111828,0.045270182,0.30329856,0.82109207,0.02957837,0.13112848,0.54255235,0.016476737
../data/train_data_mmini/2/Train_0006.jpg	2	-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0	-0.5400055,0.27315554,-0.051524173,0.2667374,0.88472575,0.44072872,-0.1578171,-0.17357591,0.65647906,-1.0685917,-0.37323305,0.737112,-0.25592464,0.46903515,-0.4467164,-0.19065095,0.42771205,0.20496006,0.3912034,0.5812861,-0.08870883,-0.17804177,0.30439544,0.22030155
../data/train_data_mmini/2/Train_0007.jpg	2	-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0	-0.46782106,0.7470405,0.93850064,0.36882058,-0.74112487,0.57563424,0.4572898,-0.18436491,-0.7496065,1.1905798,0.17678882,-0.6555638,-0.08329168,-0.6094219,0.48515955,1.2128253,0.6981094,-0.5117763,-1.5349435,0.12904772,-0.50751925,-0.019557158,-0.71474266,-1.65408
../data/train_data_mmini/2/Train_0008.jpg	2	1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0	0.6310097,0.28905612,0.071518734,-0.13831511,0.07249749,0.7322799,-0.6265224,0.0013416769,0.5337642,-1.2028546,-0.3486444,0.05487127,0.15067947,0.45732787,0.20483133,-0.16462795,0.14373878,0.85083675,0.3809166,0.3658202,0.4597402,-0.46065688,0.20699306,0.3848447
../data/train_data_mmini/2/Train_0009.jpg	2	-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0	-0.25897408,0.7340088,0.64932394,0.9272297,0.52123135,0.5337979,0.4442227,0.10930679,0.19763102,-0.11633245,0.01489862,0.11062252,-0.51084745,-0.08025933,-0.5859849,0.71760595,0.6198165,-0.76446176,-0.66819113,0.69494,-0.298843,0.67749685,0.12404756,-0.97014606
