../data/train_data_mmini/1/Train_0000.jpg	1	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	8.695749,1.6663418,-8.2300205,-8.564126,-0.6484308,11.678498,-4.1678815,10.516303,11.573692,-14.964062,26.965893,28.526241,7.8513107,14.885391,13.571835,-17.384912,14.030453,2.658447,0.6785184,10.707141,18.938025,-5.2591076,-15.564085,0.95961154
../data/train_data_mmini/1/Train_0001.jpg	1	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0	5.0954046,2.1947737,-7.8459935,-8.088337,-1.7039195,9.656693,-3.651404,8.728476,8.79569,-11.6053915,21.106358,20.418774,7.287506,12.984254,10.096614,-13.716618,10.762773,3.0115678,-0.68398064,8.548376,14.738228,-5.3281665,-12.278763,1.002927
../data/train_data_mmini/1/Train_0002.jpg	1	1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	4.756378,1.0342543,-4.4879293,-5.812633,0.17853211,6.033379,-2.3239737,5.105966,6.271234,-7.2670145,14.613747,14.484815,4.7369585,8.373289,7.979919,-9.959042,7.6361547,1.8328625,1.3871373,4.466399,11.100565,-2.9919944,-7.509376,0.5257966
../data/train_data_mmini/1/Train_0003.jpg	1	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	9.634256,1.2731848,-8.718888,-8.967894,-0.17026614,13.643411,-3.8815992,11.970635,12.287078,-16.040073,29.010612,31.986794,8.164216,16.58862,14.238935,-18.470587,16.14969,3.0621958,0.3519783,12.889566,19.359076,-4.995181,-18.373453,1.5212741
../data/train_data_mmini/1/Train_0004.jpg	1	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	7.74194,1.7159302,-8.519535,-8.55685,-1.3270966,11.4142685,-4.3913875,10.731406,11.29093,-14.77075,25.942802,27.017725,7.515451,14.589593,12.887598,-16.718843,13.614994,2.6380699,0.08898858,10.427491,18.32533,-5.4662013,-15.106838,1.2493964
../data/train_data_mmini/2/Train_0005.jpg	2	1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	6.3025603,0.3600063,-5.0492687,-5.3582067,0.8670533,8.580179,-1.7381489,7.6778965,6.9841304,-9.130311,17.184162,19.947498,4.5548463,10.250939,8.33274,-10.751687,10.390216,1.5722281,0.51858497,8.06055,10.528478,-2.3921554,-12.027432,1.4084077
../data/train_data_mmini/2/Train_0006.jpg	2	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	5.243551,2.0851367,-6.1872563,-6.1390758,-0.9056758,5.456318,-3.085637,7.3355317,7.2744865,-9.635717,16.97458,16.17885,5.5334864,9.399209,9.530386,-11.6446905,7.496763,0.6043743,1.164204,4.4333696,13.339228,-3.9554143,-7.3979115,0.9208162
../data/train_data_mmini/2/Train_0007.jpg	2	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	10.45561,1.5755026,-9.811653,-9.989687,-0.14066814,14.614043,-4.0813193,13.583575,13.281554,-17.378544,31.694883,34.696243,8.926382,18.190426,15.616935,-20.11512,17.443394,3.0031846,0.3445554,13.610216,21.115679,-5.807124,-19.852337,1.7298293
../data/train_data_mmini/2/Train_0008.jpg	2	1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	6.595706,1.1486033,-5.477908,-5.177969,-0.14985423,6.235167,-2.6480844,7.340122,7.760993,-10.256969,18.461397,18.865736,4.6399345,8.926456,9.807371,-11.715877,8.718825,0.17386149,1.5179728,5.9367094,13.682836,-3.5807686,-9.163704,0.56221896
../data/train_data_mmini/2/Train_0009.jpg	2	1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0	9.8915,0.687185,-7.6519246,-7.1469502,0.511086,11.294998,-3.1117024,11.421611,11.383057,-14.749636,26.921711,29.898018,6.3550196,14.2106495,13.497954,-16.547146,14.541132,1.1352645,1.3045474,11.402422,17.881973,-4.1582894,-16.451458,1.2793713
