../web/app/static/train_data_mmini/18/Train_0025.jpg	18	-0.62907624,1.2761629,-3.7465606,2.0163455,0.84291464,-1.6236461,1.0462583,1.726911
../web/app/static/train_data_mmini/18/Train_0024.jpg	18	-3.763956,1.2858925,-1.8599749,-0.74055666,-2.2630744,-1.0915608,0.90751666,0.8737473
../web/app/static/train_data_mmini/18/Train_0026.jpg	18	-3.6396804,-1.5074905,0.58488965,-1.1961946,0.6776377,0.083353974,0.83794856,1.9355248
../web/app/static/train_data_mmini/9/Train_0009.jpg	9	0.19894266,-0.99675375,-0.9136806,1.2567661,1.8665005,-1.026081,0.11645406,1.652643
../web/app/static/train_data_mmini/9/Train_0010.jpg	9	-0.22314169,1.8875993,0.27765614,0.11157481,-0.8900062,1.711802,0.16143754,-1.8534541
../web/app/static/train_data_mmini/9/Train_0011.jpg	9	-1.8297076,0.10413473,-2.5258946,0.9648136,-0.7176857,-0.58417267,0.8347249,-0.7693796
../web/app/static/train_data_mmini/0/Train_0002.jpg	0	-0.042756565,0.101394825,0.73962903,-0.95406866,-0.6340514,1.5673398,0.4548393,-1.7689862
../web/app/static/train_data_mmini/0/Train_0001.jpg	0	0.35786912,1.3702202,1.2835532,-0.5882746,-0.45933214,1.2188202,0.15385129,-0.9978604
../web/app/static/train_data_mmini/0/Train_0000.jpg	0	0.41529015,-1.1043453,1.9176197,-0.79726034,0.91247183,1.0622654,-0.3355417,-0.41729897
../web/app/static/train_data_mmini/17/Train_0023.jpg	17	-1.7056081,1.4655983,-3.8224597,1.5908676,-0.99729395,-0.7494766,0.23360059,-0.75780225
../web/app/static/train_data_mmini/17/Train_0022.jpg	17	-2.5842025,-0.4514344,-1.1965348,-0.322126,-0.72511184,0.8616367,0.5475757,-1.6048957
../web/app/static/train_data_mmini/17/Train_0021.jpg	17	-3.334895,0.6611887,-1.7854367,0.30985516,0.36643076,0.8808954,1.2068285,0.06628583
../web/app/static/train_data_mmini/1/Train_0003.jpg	1	-0.46361634,-0.7587087,2.7997713,-1.9905307,-0.21555373,1.797743,-0.16977435,-0.6597371
../web/app/static/train_data_mmini/1/Train_0004.jpg	1	0.50392514,-1.2879848,0.5316031,1.460116,1.8067073,-0.048647884,-1.6449007,-0.45344457
../web/app/static/train_data_mmini/1/Train_0005.jpg	1	-1.7402732,-0.24233612,0.56664765,-0.8120621,0.29462054,1.1592262,0.12920551,-0.768102
../web/app/static/train_data_mmini/10/Train_0014.jpg	10	-0.7141251,0.784167,1.6405443,-0.49111557,0.034114458,1.7139425,-0.15296893,-0.8672629
../web/app/static/train_data_mmini/10/Train_0013.jpg	10	-0.6184409,-0.0999732,1.0640725,0.42647734,1.2071788,2.8413935,-1.2432309,-2.0298707
../web/app/static/train_data_mmini/10/Train_0012.jpg	10	-2.8694997,-0.78546745,-0.6593227,0.36492762,1.0481766,2.3398004,0.20335007,-1.6119925
../web/app/static/train_data_mmini/15/Train_0020.jpg	15	1.2316592,1.3415724,0.83230215,0.6083843,-0.33261535,-1.3761353,-1.9010009,1.0215577
../web/app/static/train_data_mmini/15/Train_0019.jpg	15	-0.70380586,-0.116580024,0.54117185,0.7363269,1.1206435,-0.42526433,-0.46809015,0.5881054
../web/app/static/train_data_mmini/15/Train_0018.jpg	15	-1.8939414,-1.5938116,-0.8666058,1.1543489,2.4166212,1.3675113,0.5010386,-0.39988437
../web/app/static/train_data_mmini/13/Train_0016.jpg	13	1.5953043,-0.23299563,-0.19974723,-1.1662519,-1.3675964,-0.374479,1.6545126,0.5833638
../web/app/static/train_data_mmini/13/Train_0017.jpg	13	1.6772106,0.68573123,1.016024,-0.11344172,-1.219402,-0.27003467,-0.86366546,-1.3894567
../web/app/static/train_data_mmini/13/Train_0015.jpg	13	2.6622498,0.9820355,0.07746944,-0.33430174,-1.9916278,-1.6988723,0.44061673,0.7690785
../web/app/static/train_data_mmini/5/Train_0008.jpg	5	-3.2434022,-0.2940027,0.2431989,-0.27509925,0.79852384,2.5566702,0.1990871,-1.0478439
../web/app/static/train_data_mmini/5/Train_0007.jpg	5	-1.3743589,1.1467965,0.36333647,-0.942016,-0.19335057,0.1288977,1.2315795,0.41249627
../web/app/static/train_data_mmini/5/Train_0006.jpg	5	-1.2376608,-0.57852405,1.8204612,-0.45571518,1.6930014,1.0828422,0.46974325,0.82558227
